UniProt ID	Cluster Number	Cluster Color
zzzz118	5	#FF00FF
zzzz141	5	#FF00FF
zzzz175	5	#FF00FF
zzzz176	5	#FF00FF
zzzz191	5	#FF00FF
zzzz206	5	#FF00FF
zzzz213	5	#FF00FF
zzzz245	5	#FF00FF
zzzz246	5	#FF00FF
zzzz263	5	#FF00FF
zzzzz13	5	#FF00FF
zzzzz14	5	#FF00FF
zzzzz34	5	#FF00FF
zzzzz47	5	#FF00FF
zzzzz48	5	#FF00FF
zzzz103	6	#808080
zzzz116	6	#808080
zzzz150	6	#808080
zzzz192	6	#808080
zzzz215	6	#808080
zzzz226	6	#808080
zzzz235	6	#808080
zzzzz17	6	#808080
zzzzz51	6	#808080
zzzzz83	6	#808080
zzzzz97	6	#808080
zzzz121	7	#00FFFF
zzzz148	7	#00FFFF
zzzz159	7	#00FFFF
zzzz174	7	#00FFFF
zzzz281	7	#00FFFF
zzzzz46	7	#00FFFF
zzzzz95	7	#00FFFF
zzzzzz6	7	#00FFFF
zzzz120	8	#FFC0CB
zzzz149	8	#FFC0CB
zzzz154	8	#FFC0CB
zzzz158	8	#FFC0CB
zzzzz96	8	#FFC0CB
zzzzzz7	8	#FFC0CB
zzzz155	9	#FF69B4
zzzz237	9	#FF69B4
zzzz243	9	#FF69B4
zzzzz55	9	#FF69B4
zzzz180	10	#808000
zzzzz56	10	#808000
zzzzz61	10	#808000
zzzzz76	10	#808000
zzzz210	11	#FA8072
zzzz257	11	#FA8072
zzzzz44	11	#FA8072
zzzz173	12	#EE82EE
zzzz200	12	#EE82EE
zzzz290	12	#EE82EE
zzzz220	13	#006400
zzzz247	13	#006400
zzzzzz3	13	#006400
zzzz162	14	#00FF00
zzzz177	14	#00FF00
zzzz187	14	#00FF00
zzzzz22	15	#B259B2
zzzzz29	15	#B259B2
zzzzz35	15	#B259B2
zzzz122	16	#003366
zzzz205	16	#003366
zzzzz42	16	#003366
zzzz119	17	#7FFFBF
zzzzz86	17	#7FFFBF
zzzzzz9	17	#7FFFBF
zzzz207	18	#8000FF
zzzz244	18	#8000FF
zzzzz12	18	#8000FF
zzzz264	19	#B25900
zzzz295	19	#B25900
zzzz165	20	#592C00
zzzz184	20	#592C00
zzzz204	21	#800000
zzzz288	21	#800000
zzzz274	22	#0080FF
zzzzz31	22	#0080FF
zzzz145	23	#404040
zzzz195	23	#404040
zzzz101	24	#FF4040
zzzz280	24	#FF4040
zzzz222	25	#40FF40
zzzzz15	25	#40FF40
zzzz170	26	#4040FF
zzzzzz2	26	#4040FF
zzzz197	27	#004040
zzzz221	27	#004040
zzzz214	28	#400040
zzzzz94	28	#400040
zzzzz80	29	#404000
zzzzz81	29	#404000
zzzz143	30	#804040
zzzzz65	30	#804040
zzzz211	31	#408040
zzzz236	31	#408040
zzzz251	32	#404080
zzzzz71	32	#404080
zzzz224	33	#40FFFF
zzzzz85	33	#40FFFF
zzzz232	34	#FF40FF
zzzz294	34	#FF40FF
zzzz105	35	#FF0040
zzzz168	35	#FF0040
zzzz271	36	#40FF00
zzzzz10	36	#40FF00
zzzz238	37	#0040FF
zzzz275	37	#0040FF
