UniProt ID	Cluster Number	Cluster Color
zzzzz92	44	#000040
zzzzz93	44	#000040
zzzz264	45	#400000
zzzz265	45	#400000
zzzz236	46	#004000
zzzzz76	46	#004000
zzzz174	47	#008040
zzzzz81	47	#008040
zzzz219	48	#400080
zzzz220	48	#400080
zzzz156	49	#804000
zzzz157	49	#804000
zzzz239	50	#80FF40
zzzz240	50	#80FF40
zzzz254	51	#4080FF
zzzz255	51	#4080FF
zzzz137	52	#FF4080
zzzz138	52	#FF4080
zzzz104	53	#800040
zzzz257	53	#800040
zzzz112	54	#408000
zzzz113	54	#408000
zzzz198	55	#004080
zzzz199	55	#004080
zzzz154	56	#808040
zzzz177	56	#808040
zzzz278	57	#408080
zzzzz44	57	#408080
zzzz277	58	#804080
zzzzz43	58	#804080
